vaddr,0b_vaddr[47:39],vaddr[47:39],0b_vaddr[38:30],vaddr[38:30],0b_vaddr[29:21],vaddr[29:21],0b_vaddr[20:12],vaddr[20:12],0b_vaddr[11:0],0x_vaddr[11:0],paddr,-offset_12_shifted
0x40ffff4d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001101,0xf4d,0x104ffff4d,0x104fff
0x40ffff4e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001110,0xf4e,0x104ffff4e,0x104fff
0x40ffff4f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101001111,0xf4f,0x104ffff4f,0x104fff
0x40ffff50,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010000,0xf50,0x104ffff50,0x104fff
0x40ffff51,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010001,0xf51,0x104ffff51,0x104fff
0x40ffff52,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010010,0xf52,0x104ffff52,0x104fff
0x40ffff53,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010011,0xf53,0x104ffff53,0x104fff
0x40ffff54,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010100,0xf54,0x104ffff54,0x104fff
0x40ffff55,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010101,0xf55,0x104ffff55,0x104fff
0x40ffff56,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010110,0xf56,0x104ffff56,0x104fff
0x40ffff57,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101010111,0xf57,0x104ffff57,0x104fff
0x40ffff58,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011000,0xf58,0x104ffff58,0x104fff
0x40ffff59,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011001,0xf59,0x104ffff59,0x104fff
0x40ffff5a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011010,0xf5a,0x104ffff5a,0x104fff
0x40ffff5b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011011,0xf5b,0x104ffff5b,0x104fff
0x40ffff5c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011100,0xf5c,0x104ffff5c,0x104fff
0x40ffff5d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011101,0xf5d,0x104ffff5d,0x104fff
0x40ffff5e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011110,0xf5e,0x104ffff5e,0x104fff
0x40ffff5f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101011111,0xf5f,0x104ffff5f,0x104fff
0x40ffff60,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100000,0xf60,0x104ffff60,0x104fff
0x40ffff61,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100001,0xf61,0x104ffff61,0x104fff
0x40ffff62,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100010,0xf62,0x104ffff62,0x104fff
0x40ffff63,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100011,0xf63,0x104ffff63,0x104fff
0x40ffff64,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100100,0xf64,0x104ffff64,0x104fff
0x40ffff65,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100101,0xf65,0x104ffff65,0x104fff
0x40ffff66,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100110,0xf66,0x104ffff66,0x104fff
0x40ffff67,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101100111,0xf67,0x104ffff67,0x104fff
0x40ffff68,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101000,0xf68,0x104ffff68,0x104fff
0x40ffff69,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101001,0xf69,0x104ffff69,0x104fff
0x40ffff6a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101010,0xf6a,0x104ffff6a,0x104fff
0x40ffff6b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101011,0xf6b,0x104ffff6b,0x104fff
0x40ffff6c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101100,0xf6c,0x104ffff6c,0x104fff
0x40ffff6d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101101,0xf6d,0x104ffff6d,0x104fff
0x40ffff6e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101110,0xf6e,0x104ffff6e,0x104fff
0x40ffff6f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101101111,0xf6f,0x104ffff6f,0x104fff
0x40ffff70,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110000,0xf70,0x104ffff70,0x104fff
0x40ffff71,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110001,0xf71,0x104ffff71,0x104fff
0x40ffff72,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110010,0xf72,0x104ffff72,0x104fff
0x40ffff73,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110011,0xf73,0x104ffff73,0x104fff
0x40ffff74,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110100,0xf74,0x104ffff74,0x104fff
0x40ffff75,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110101,0xf75,0x104ffff75,0x104fff
0x40ffff76,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110110,0xf76,0x104ffff76,0x104fff
0x40ffff77,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101110111,0xf77,0x104ffff77,0x104fff
0x40ffff78,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111000,0xf78,0x104ffff78,0x104fff
0x40ffff79,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111001,0xf79,0x104ffff79,0x104fff
0x40ffff7a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111010,0xf7a,0x104ffff7a,0x104fff
0x40ffff7b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111011,0xf7b,0x104ffff7b,0x104fff
0x40ffff7c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111100,0xf7c,0x104ffff7c,0x104fff
0x40ffff7d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111101,0xf7d,0x104ffff7d,0x104fff
0x40ffff7e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111110,0xf7e,0x104ffff7e,0x104fff
0x40ffff7f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111101111111,0xf7f,0x104ffff7f,0x104fff
0x40ffff80,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000000,0xf80,0x104ffff80,0x104fff
0x40ffff81,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000001,0xf81,0x104ffff81,0x104fff
0x40ffff82,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000010,0xf82,0x104ffff82,0x104fff
0x40ffff83,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000011,0xf83,0x104ffff83,0x104fff
0x40ffff84,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000100,0xf84,0x104ffff84,0x104fff
0x40ffff85,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000101,0xf85,0x104ffff85,0x104fff
0x40ffff86,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000110,0xf86,0x104ffff86,0x104fff
0x40ffff87,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110000111,0xf87,0x104ffff87,0x104fff
0x40ffff88,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001000,0xf88,0x104ffff88,0x104fff
0x40ffff89,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001001,0xf89,0x104ffff89,0x104fff
0x40ffff8a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001010,0xf8a,0x104ffff8a,0x104fff
0x40ffff8b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001011,0xf8b,0x104ffff8b,0x104fff
0x40ffff8c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001100,0xf8c,0x104ffff8c,0x104fff
0x40ffff8d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001101,0xf8d,0x104ffff8d,0x104fff
0x40ffff8e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001110,0xf8e,0x104ffff8e,0x104fff
0x40ffff8f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110001111,0xf8f,0x104ffff8f,0x104fff
0x40ffff90,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010000,0xf90,0x104ffff90,0x104fff
0x40ffff91,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010001,0xf91,0x104ffff91,0x104fff
0x40ffff92,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010010,0xf92,0x104ffff92,0x104fff
0x40ffff93,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010011,0xf93,0x104ffff93,0x104fff
0x40ffff94,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010100,0xf94,0x104ffff94,0x104fff
0x40ffff95,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010101,0xf95,0x104ffff95,0x104fff
0x40ffff96,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010110,0xf96,0x104ffff96,0x104fff
0x40ffff97,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110010111,0xf97,0x104ffff97,0x104fff
0x40ffff98,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011000,0xf98,0x104ffff98,0x104fff
0x40ffff99,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011001,0xf99,0x104ffff99,0x104fff
0x40ffff9a,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011010,0xf9a,0x104ffff9a,0x104fff
0x40ffff9b,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011011,0xf9b,0x104ffff9b,0x104fff
0x40ffff9c,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011100,0xf9c,0x104ffff9c,0x104fff
0x40ffff9d,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011101,0xf9d,0x104ffff9d,0x104fff
0x40ffff9e,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011110,0xf9e,0x104ffff9e,0x104fff
0x40ffff9f,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110011111,0xf9f,0x104ffff9f,0x104fff
0x40ffffa0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100000,0xfa0,0x104ffffa0,0x104fff
0x40ffffa1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100001,0xfa1,0x104ffffa1,0x104fff
0x40ffffa2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100010,0xfa2,0x104ffffa2,0x104fff
0x40ffffa3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100011,0xfa3,0x104ffffa3,0x104fff
0x40ffffa4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100100,0xfa4,0x104ffffa4,0x104fff
0x40ffffa5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100101,0xfa5,0x104ffffa5,0x104fff
0x40ffffa6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100110,0xfa6,0x104ffffa6,0x104fff
0x40ffffa7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110100111,0xfa7,0x104ffffa7,0x104fff
0x40ffffa8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101000,0xfa8,0x104ffffa8,0x104fff
0x40ffffa9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101001,0xfa9,0x104ffffa9,0x104fff
0x40ffffaa,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101010,0xfaa,0x104ffffaa,0x104fff
0x40ffffab,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101011,0xfab,0x104ffffab,0x104fff
0x40ffffac,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101100,0xfac,0x104ffffac,0x104fff
0x40ffffad,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101101,0xfad,0x104ffffad,0x104fff
0x40ffffae,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101110,0xfae,0x104ffffae,0x104fff
0x40ffffaf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110101111,0xfaf,0x104ffffaf,0x104fff
0x40ffffb0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110000,0xfb0,0x104ffffb0,0x104fff
0x40ffffb1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110001,0xfb1,0x104ffffb1,0x104fff
0x40ffffb2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110010,0xfb2,0x104ffffb2,0x104fff
0x40ffffb3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110011,0xfb3,0x104ffffb3,0x104fff
0x40ffffb4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110100,0xfb4,0x104ffffb4,0x104fff
0x40ffffb5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110101,0xfb5,0x104ffffb5,0x104fff
0x40ffffb6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110110,0xfb6,0x104ffffb6,0x104fff
0x40ffffb7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110110111,0xfb7,0x104ffffb7,0x104fff
0x40ffffb8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111000,0xfb8,0x104ffffb8,0x104fff
0x40ffffb9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111001,0xfb9,0x104ffffb9,0x104fff
0x40ffffba,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111010,0xfba,0x104ffffba,0x104fff
0x40ffffbb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111011,0xfbb,0x104ffffbb,0x104fff
0x40ffffbc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111100,0xfbc,0x104ffffbc,0x104fff
0x40ffffbd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111101,0xfbd,0x104ffffbd,0x104fff
0x40ffffbe,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111110,0xfbe,0x104ffffbe,0x104fff
0x40ffffbf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111110111111,0xfbf,0x104ffffbf,0x104fff
0x40ffffc0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000000,0xfc0,0x104ffffc0,0x104fff
0x40ffffc1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000001,0xfc1,0x104ffffc1,0x104fff
0x40ffffc2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000010,0xfc2,0x104ffffc2,0x104fff
0x40ffffc3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000011,0xfc3,0x104ffffc3,0x104fff
0x40ffffc4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000100,0xfc4,0x104ffffc4,0x104fff
0x40ffffc5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000101,0xfc5,0x104ffffc5,0x104fff
0x40ffffc6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000110,0xfc6,0x104ffffc6,0x104fff
0x40ffffc7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111000111,0xfc7,0x104ffffc7,0x104fff
0x40ffffc8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001000,0xfc8,0x104ffffc8,0x104fff
0x40ffffc9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001001,0xfc9,0x104ffffc9,0x104fff
0x40ffffca,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001010,0xfca,0x104ffffca,0x104fff
0x40ffffcb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001011,0xfcb,0x104ffffcb,0x104fff
0x40ffffcc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001100,0xfcc,0x104ffffcc,0x104fff
0x40ffffcd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001101,0xfcd,0x104ffffcd,0x104fff
0x40ffffce,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001110,0xfce,0x104ffffce,0x104fff
0x40ffffcf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111001111,0xfcf,0x104ffffcf,0x104fff
0x40ffffd0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010000,0xfd0,0x104ffffd0,0x104fff
0x40ffffd1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010001,0xfd1,0x104ffffd1,0x104fff
0x40ffffd2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010010,0xfd2,0x104ffffd2,0x104fff
0x40ffffd3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010011,0xfd3,0x104ffffd3,0x104fff
0x40ffffd4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010100,0xfd4,0x104ffffd4,0x104fff
0x40ffffd5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010101,0xfd5,0x104ffffd5,0x104fff
0x40ffffd6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010110,0xfd6,0x104ffffd6,0x104fff
0x40ffffd7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111010111,0xfd7,0x104ffffd7,0x104fff
0x40ffffd8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011000,0xfd8,0x104ffffd8,0x104fff
0x40ffffd9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011001,0xfd9,0x104ffffd9,0x104fff
0x40ffffda,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011010,0xfda,0x104ffffda,0x104fff
0x40ffffdb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011011,0xfdb,0x104ffffdb,0x104fff
0x40ffffdc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011100,0xfdc,0x104ffffdc,0x104fff
0x40ffffdd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011101,0xfdd,0x104ffffdd,0x104fff
0x40ffffde,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011110,0xfde,0x104ffffde,0x104fff
0x40ffffdf,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111011111,0xfdf,0x104ffffdf,0x104fff
0x40ffffe0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100000,0xfe0,0x104ffffe0,0x104fff
0x40ffffe1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100001,0xfe1,0x104ffffe1,0x104fff
0x40ffffe2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100010,0xfe2,0x104ffffe2,0x104fff
0x40ffffe3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100011,0xfe3,0x104ffffe3,0x104fff
0x40ffffe4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100100,0xfe4,0x104ffffe4,0x104fff
0x40ffffe5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100101,0xfe5,0x104ffffe5,0x104fff
0x40ffffe6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100110,0xfe6,0x104ffffe6,0x104fff
0x40ffffe7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111100111,0xfe7,0x104ffffe7,0x104fff
0x40ffffe8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101000,0xfe8,0x104ffffe8,0x104fff
0x40ffffe9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101001,0xfe9,0x104ffffe9,0x104fff
0x40ffffea,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101010,0xfea,0x104ffffea,0x104fff
0x40ffffeb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101011,0xfeb,0x104ffffeb,0x104fff
0x40ffffec,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101100,0xfec,0x104ffffec,0x104fff
0x40ffffed,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101101,0xfed,0x104ffffed,0x104fff
0x40ffffee,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101110,0xfee,0x104ffffee,0x104fff
0x40ffffef,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111101111,0xfef,0x104ffffef,0x104fff
0x40fffff0,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110000,0xff0,0x104fffff0,0x104fff
0x40fffff1,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110001,0xff1,0x104fffff1,0x104fff
0x40fffff2,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110010,0xff2,0x104fffff2,0x104fff
0x40fffff3,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110011,0xff3,0x104fffff3,0x104fff
0x40fffff4,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110100,0xff4,0x104fffff4,0x104fff
0x40fffff5,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110101,0xff5,0x104fffff5,0x104fff
0x40fffff6,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110110,0xff6,0x104fffff6,0x104fff
0x40fffff7,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111110111,0xff7,0x104fffff7,0x104fff
0x40fffff8,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111000,0xff8,0x104fffff8,0x104fff
0x40fffff9,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111001,0xff9,0x104fffff9,0x104fff
0x40fffffa,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111010,0xffa,0x104fffffa,0x104fff
0x40fffffb,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111011,0xffb,0x104fffffb,0x104fff
0x40fffffc,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111100,0xffc,0x104fffffc,0x104fff
0x40fffffd,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111101,0xffd,0x104fffffd,0x104fff
0x40fffffe,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111110,0xffe,0x104fffffe,0x104fff
0x40ffffff,0b000000000,0,0b000000001,1,0b000000111,7,0b111111111,511,0b111111111111,0xfff,0x104ffffff,0x104fff
